,time,gene,prot,pprod,pdeg,sstate,ks
78,0.8422901386461701,1.1,100.0,50,0.5,100.0,0.1
79,0.8451194535328844,1.1,99.0,50,0.5,100.0,0.1
80,0.850969661246702,1.1,98.0,50,0.5,100.0,0.1
81,0.8512789341629564,1.1,99.0,50,0.5,100.0,0.1
82,0.8563192172188019,1.1,98.0,50,0.5,100.0,0.1
83,0.8614023540371362,1.1,97.0,50,0.5,100.0,0.1
84,0.8631271260449835,1.1,96.0,50,0.5,100.0,0.1
85,0.8675211239619671,1.1,95.0,50,0.5,100.0,0.1
86,0.870948695957805,1.1,96.0,50,0.5,100.0,0.1
87,0.8711012733439552,1.1,97.0,50,0.5,100.0,0.1
88,0.8800611011312155,1.1,98.0,50,0.5,100.0,0.1
89,0.8840773461402257,1.1,99.0,50,0.5,100.0,0.1
90,0.9086825955260106,1.1,100.0,50,0.5,100.0,0.1
91,0.9149562682633451,1.1,101.0,50,0.5,100.0,0.1
92,0.9184130945516298,1.1,102.0,50,0.5,100.0,0.1
93,0.9322970833749199,1.1,103.0,50,0.5,100.0,0.1
94,0.9383167707903439,1.1,104.0,50,0.5,100.0,0.1
95,0.9497287947890698,1.1,105.0,50,0.5,100.0,0.1
96,0.9525936921537417,1.1,104.0,50,0.5,100.0,0.1
97,0.9752614169193651,1.1,103.0,50,0.5,100.0,0.1
98,0.9804394106644437,1.1,104.0,50,0.5,100.0,0.1
99,0.9961345651124013,1.1,103.0,50,0.5,100.0,0.1
100,1.0037847693691409,1.1,102.0,50,0.5,100.0,0.1
101,1.0374505918687578,1.1,103.0,50,0.5,100.0,0.1
102,1.070704474540083,1.1,104.0,50,0.5,100.0,0.1
103,1.0731874209497267,1.1,103.0,50,0.5,100.0,0.1
104,1.1022428412636553,1.1,104.0,50,0.5,100.0,0.1
105,1.1245372460453609,1.1,103.0,50,0.5,100.0,0.1
106,1.1311413473220697,1.1,104.0,50,0.5,100.0,0.1
107,1.171424471704081,1.1,103.0,50,0.5,100.0,0.1
108,1.181851499422413,1.1,104.0,50,0.5,100.0,0.1
109,1.1832257197688656,1.1,103.0,50,0.5,100.0,0.1
110,1.1863302644449163,1.1,102.0,50,0.5,100.0,0.1
111,1.1917777228629622,1.1,103.0,50,0.5,100.0,0.1
112,1.1982032428288103,1.1,104.0,50,0.5,100.0,0.1
113,1.2059092521371932,1.1,103.0,50,0.5,100.0,0.1
114,1.2190180524164187,1.1,104.0,50,0.5,100.0,0.1
115,1.2350448845817743,1.1,103.0,50,0.5,100.0,0.1
116,1.2373924638876679,1.1,104.0,50,0.5,100.0,0.1
117,1.237895310762291,1.1,105.0,50,0.5,100.0,0.1
118,1.2666544541074625,1.1,104.0,50,0.5,100.0,0.1
119,1.2957366328586863,1.1,105.0,50,0.5,100.0,0.1
120,1.2970885647925965,1.1,106.0,50,0.5,100.0,0.1
121,1.2977526815263307,1.1,107.0,50,0.5,100.0,0.1
122,1.299240520456574,1.1,106.0,50,0.5,100.0,0.1
123,1.3057405187733802,1.1,107.0,50,0.5,100.0,0.1
124,1.305849681450725,1.1,106.0,50,0.5,100.0,0.1
125,1.3256450081636069,1.1,105.0,50,0.5,100.0,0.1
126,1.3258559951604538,1.1,106.0,50,0.5,100.0,0.1
127,1.3262647690111673,1.1,105.0,50,0.5,100.0,0.1
128,1.3341565557526465,1.1,104.0,50,0.5,100.0,0.1
129,1.3475122426444912,1.1,105.0,50,0.5,100.0,0.1
130,1.3561874510541134,1.1,106.0,50,0.5,100.0,0.1
131,1.360450531935384,1.1,107.0,50,0.5,100.0,0.1
132,1.3851146736882314,1.1,108.0,50,0.5,100.0,0.1
133,1.387434471573423,1.1,107.0,50,0.5,100.0,0.1
134,1.3879238806401264,1.1,108.0,50,0.5,100.0,0.1
135,1.3917631727455848,1.1,109.0,50,0.5,100.0,0.1
136,1.398624992328218,1.1,110.0,50,0.5,100.0,0.1
137,1.4253771740552907,1.1,109.0,50,0.5,100.0,0.1
138,1.4279377240280569,1.1,110.0,50,0.5,100.0,0.1
139,1.435037217232622,1.1,111.0,50,0.5,100.0,0.1
140,1.4354080936832578,1.1,110.0,50,0.5,100.0,0.1
141,1.4379033991835208,1.1,111.0,50,0.5,100.0,0.1
142,1.4610882411161277,1.1,112.0,50,0.5,100.0,0.1
143,1.4637827270006019,1.1,111.0,50,0.5,100.0,0.1
144,1.4756320519496147,1.1,112.0,50,0.5,100.0,0.1
145,1.5133473828759534,1.1,111.0,50,0.5,100.0,0.1
146,1.5157911570875828,1.1,112.0,50,0.5,100.0,0.1
147,1.5169773733708973,1.1,113.0,50,0.5,100.0,0.1
148,1.5224014259458967,1.1,112.0,50,0.5,100.0,0.1
149,1.5495536897375235,1.1,111.0,50,0.5,100.0,0.1
150,1.5580464116539714,1.1,112.0,50,0.5,100.0,0.1
151,1.5869247199768444,1.1,113.0,50,0.5,100.0,0.1
152,1.602267257309202,1.1,114.0,50,0.5,100.0,0.1
153,1.6026240734023969,1.1,113.0,50,0.5,100.0,0.1
154,1.617832116530707,1.1,114.0,50,0.5,100.0,0.1
155,1.6291080824456274,1.1,115.0,50,0.5,100.0,0.1
156,1.6717596260763268,1.1,114.0,50,0.5,100.0,0.1
157,1.6931053714006947,1.1,115.0,50,0.5,100.0,0.1
158,1.7031120951894676,1.1,114.0,50,0.5,100.0,0.1
159,1.7063473433570255,1.1,113.0,50,0.5,100.0,0.1
160,1.70935629867223,1.1,114.0,50,0.5,100.0,0.1
161,1.7163096966866072,1.1,113.0,50,0.5,100.0,0.1
162,1.7177660005460358,1.1,114.0,50,0.5,100.0,0.1
163,1.7330422493704845,1.1,115.0,50,0.5,100.0,0.1
164,1.7357017979335088,1.1,116.0,50,0.5,100.0,0.1
165,1.736386149087729,1.1,117.0,50,0.5,100.0,0.1
166,1.750395548909677,1.1,118.0,50,0.5,100.0,0.1
167,1.7561592386783917,1.1,119.0,50,0.5,100.0,0.1
168,1.762765076186685,1.1,120.0,50,0.5,100.0,0.1
169,1.7803506822620396,1.1,121.0,50,0.5,100.0,0.1
170,1.7808008976080363,1.1,120.0,50,0.5,100.0,0.1
171,1.7852163174630156,1.1,121.0,50,0.5,100.0,0.1
172,1.7867148945788751,1.1,120.0,50,0.5,100.0,0.1
173,1.7934438622751112,1.1,121.0,50,0.5,100.0,0.1
174,1.8373655453186222,1.1,120.0,50,0.5,100.0,0.1
175,1.8465200570872777,1.1,119.0,50,0.5,100.0,0.1
176,1.854149762699085,1.1,118.0,50,0.5,100.0,0.1
177,1.8583256406802764,1.1,117.0,50,0.5,100.0,0.1
178,1.8589465878185671,1.1,116.0,50,0.5,100.0,0.1
179,1.8689037816014225,1.1,115.0,50,0.5,100.0,0.1
180,1.8766954068355417,1.1,114.0,50,0.5,100.0,0.1
181,1.8950348820652858,1.1,115.0,50,0.5,100.0,0.1
182,1.897206990438275,1.1,116.0,50,0.5,100.0,0.1
183,1.9158769923572576,1.1,115.0,50,0.5,100.0,0.1
184,1.921483871786407,1.1,114.0,50,0.5,100.0,0.1
185,1.9261817620757424,1.1,113.0,50,0.5,100.0,0.1
186,1.9275139314983885,1.1,114.0,50,0.5,100.0,0.1
187,1.9314667120556117,1.1,115.0,50,0.5,100.0,0.1
188,1.9357184274433938,1.1,114.0,50,0.5,100.0,0.1
189,1.9566858346802887,1.1,115.0,50,0.5,100.0,0.1
190,1.9649394329264627,1.1,114.0,50,0.5,100.0,0.1
191,1.9776571441081678,1.1,115.0,50,0.5,100.0,0.1
192,1.9851649427877134,1.1,114.0,50,0.5,100.0,0.1
193,1.9898429267475952,1.1,113.0,50,0.5,100.0,0.1
194,1.9914099545404045,1.1,114.0,50,0.5,100.0,0.1
195,1.9981038795220893,1.1,115.0,50,0.5,100.0,0.1
196,2.0026068819950007,1.1,114.0,50,0.5,100.0,0.1
197,2.014981512643154,1.1,115.0,50,0.5,100.0,0.1
198,2.0216425589685185,1.1,116.0,50,0.5,100.0,0.1
199,2.0245408360195034,1.1,115.0,50,0.5,100.0,0.1
200,2.0367928372062365,1.1,114.0,50,0.5,100.0,0.1
201,2.0554948729578855,1.1,115.0,50,0.5,100.0,0.1
202,2.0673340307560277,1.1,116.0,50,0.5,100.0,0.1
203,2.075494236081306,1.1,117.0,50,0.5,100.0,0.1
204,2.1149230208476597,1.1,116.0,50,0.5,100.0,0.1
205,2.1357614484495016,1.1,115.0,50,0.5,100.0,0.1
206,2.1389687227413265,1.1,114.0,50,0.5,100.0,0.1
207,2.1582626171217263,1.1,113.0,50,0.5,100.0,0.1
208,2.1648535914304414,1.1,114.0,50,0.5,100.0,0.1
209,2.17196543519624,1.1,113.0,50,0.5,100.0,0.1
210,2.1895585556706223,1.1,112.0,50,0.5,100.0,0.1
211,2.2025518083222257,1.1,111.0,50,0.5,100.0,0.1
212,2.205339091572164,1.1,110.0,50,0.5,100.0,0.1
213,2.2128443791822803,1.1,109.0,50,0.5,100.0,0.1
214,2.2375151826859048,1.1,108.0,50,0.5,100.0,0.1
215,2.2428680822122167,1.1,109.0,50,0.5,100.0,0.1
216,2.246370303395671,1.1,110.0,50,0.5,100.0,0.1
217,2.278648576071984,1.1,111.0,50,0.5,100.0,0.1
218,2.287200954209456,1.1,110.0,50,0.5,100.0,0.1
219,2.303147795151536,1.1,109.0,50,0.5,100.0,0.1
220,2.3036944214236805,1.1,110.0,50,0.5,100.0,0.1
221,2.3153282876533647,1.1,109.0,50,0.5,100.0,0.1
222,2.3177600609906484,1.1,110.0,50,0.5,100.0,0.1
223,2.321231063088427,1.1,109.0,50,0.5,100.0,0.1
224,2.32491331928531,1.1,108.0,50,0.5,100.0,0.1
225,2.412665554268912,1.1,109.0,50,0.5,100.0,0.1
226,2.419731690440411,1.1,108.0,50,0.5,100.0,0.1
227,2.4243786184908807,1.1,109.0,50,0.5,100.0,0.1
228,2.4261642945959205,1.1,110.0,50,0.5,100.0,0.1
229,2.4362258499508096,1.1,111.0,50,0.5,100.0,0.1
230,2.440220012379821,1.1,110.0,50,0.5,100.0,0.1
231,2.4413378074902106,1.1,111.0,50,0.5,100.0,0.1
232,2.4585611125410436,1.1,112.0,50,0.5,100.0,0.1
233,2.466804893452096,1.1,113.0,50,0.5,100.0,0.1
234,2.4721743404734005,1.1,114.0,50,0.5,100.0,0.1
235,2.4750584730847747,1.1,113.0,50,0.5,100.0,0.1
236,2.478982488627377,1.1,114.0,50,0.5,100.0,0.1
237,2.4993093912426,1.1,113.0,50,0.5,100.0,0.1
238,2.4996696665867675,1.1,114.0,50,0.5,100.0,0.1
239,2.505098878543566,1.1,115.0,50,0.5,100.0,0.1
240,2.523912811180028,1.1,114.0,50,0.5,100.0,0.1
241,2.52647434011614,1.1,113.0,50,0.5,100.0,0.1
242,2.5287673133232396,1.1,114.0,50,0.5,100.0,0.1
243,2.534556598448682,1.1,115.0,50,0.5,100.0,0.1
244,2.5380205921395578,1.1,114.0,50,0.5,100.0,0.1
245,2.5467091480025323,1.1,113.0,50,0.5,100.0,0.1
246,2.547345798922384,1.1,114.0,50,0.5,100.0,0.1
247,2.552184322635778,1.1,115.0,50,0.5,100.0,0.1
248,2.555025146553377,1.1,114.0,50,0.5,100.0,0.1
249,2.5555304924571476,1.1,115.0,50,0.5,100.0,0.1
250,2.559381038384039,1.1,116.0,50,0.5,100.0,0.1
251,2.5766419701779495,1.1,117.0,50,0.5,100.0,0.1
252,2.5822892567371323,1.1,118.0,50,0.5,100.0,0.1
253,2.5930576574780453,1.1,117.0,50,0.5,100.0,0.1
254,2.596995424297391,1.1,116.0,50,0.5,100.0,0.1
255,2.5985663270071955,1.1,117.0,50,0.5,100.0,0.1
256,2.6078549728137537,1.1,116.0,50,0.5,100.0,0.1
257,2.61167943838619,1.1,117.0,50,0.5,100.0,0.1
258,2.618794820149879,1.1,116.0,50,0.5,100.0,0.1
259,2.6190840636904844,1.1,115.0,50,0.5,100.0,0.1
260,2.636810983356928,1.1,114.0,50,0.5,100.0,0.1
261,2.6504880436017615,1.1,115.0,50,0.5,100.0,0.1
262,2.653690162561907,1.1,116.0,50,0.5,100.0,0.1
263,2.6562986076831137,1.1,117.0,50,0.5,100.0,0.1
264,2.6633497836617903,1.1,118.0,50,0.5,100.0,0.1
265,2.688349791396674,1.1,117.0,50,0.5,100.0,0.1
266,2.688704379265907,0.0,117.0,50,0.5,100.0,0.1
267,2.7368497517520245,0.0,116.0,50,0.5,100.0,0.1
268,2.7665636846076413,0.0,115.0,50,0.5,100.0,0.1
269,2.7898661852626585,0.0,114.0,50,0.5,100.0,0.1
270,2.8458711172610083,0.0,113.0,50,0.5,100.0,0.1
271,2.8898042072146244,0.0,112.0,50,0.5,100.0,0.1
272,2.8938650077021637,0.0,111.0,50,0.5,100.0,0.1
273,2.8959683277040495,1.1,111.0,50,0.5,100.0,0.1
274,2.8999331182214028,1.1,110.0,50,0.5,100.0,0.1
275,2.90344601212803,1.1,109.0,50,0.5,100.0,0.1
276,2.9046939434001193,1.1,108.0,50,0.5,100.0,0.1
277,2.924016777013365,1.1,107.0,50,0.5,100.0,0.1
278,2.9385393044571035,1.1,108.0,50,0.5,100.0,0.1
279,2.94030017503209,1.1,107.0,50,0.5,100.0,0.1
280,2.9485536852463974,1.1,108.0,50,0.5,100.0,0.1
281,2.9799181798760834,1.1,107.0,50,0.5,100.0,0.1
282,2.9803701048533076,1.1,108.0,50,0.5,100.0,0.1
283,2.9831407929141376,1.1,107.0,50,0.5,100.0,0.1
284,2.98348851885846,1.1,106.0,50,0.5,100.0,0.1
285,2.988191465563141,1.1,105.0,50,0.5,100.0,0.1
286,3.005192819051446,1.1,104.0,50,0.5,100.0,0.1
287,3.0053608376683574,1.1,103.0,50,0.5,100.0,0.1
288,3.0120944900492312,1.1,102.0,50,0.5,100.0,0.1
289,3.020370537512078,1.1,101.0,50,0.5,100.0,0.1
290,3.043069839922337,1.1,102.0,50,0.5,100.0,0.1
291,3.0457226503099504,1.1,103.0,50,0.5,100.0,0.1
292,3.0576285443050653,1.1,102.0,50,0.5,100.0,0.1
293,3.066648488393178,1.1,101.0,50,0.5,100.0,0.1
294,3.0676276118664907,1.1,102.0,50,0.5,100.0,0.1
295,3.079493446460602,1.1,101.0,50,0.5,100.0,0.1
296,3.0855769850149697,1.1,100.0,50,0.5,100.0,0.1
297,3.0888933136941366,1.1,101.0,50,0.5,100.0,0.1
298,3.093735838348083,1.1,102.0,50,0.5,100.0,0.1
299,3.10611286440612,1.1,103.0,50,0.5,100.0,0.1
300,3.1404837926004125,1.1,104.0,50,0.5,100.0,0.1
301,3.154473359614431,1.1,103.0,50,0.5,100.0,0.1
302,3.166090817465988,1.1,104.0,50,0.5,100.0,0.1
303,3.173502198348569,1.1,103.0,50,0.5,100.0,0.1
304,3.179282755130153,1.1,102.0,50,0.5,100.0,0.1
305,3.1934478799258095,1.1,103.0,50,0.5,100.0,0.1
306,3.203324079948181,1.1,104.0,50,0.5,100.0,0.1
307,3.2093773627389774,1.1,103.0,50,0.5,100.0,0.1
308,3.217153335238028,1.1,104.0,50,0.5,100.0,0.1
309,3.219963632458102,1.1,105.0,50,0.5,100.0,0.1
310,3.226169455798875,1.1,104.0,50,0.5,100.0,0.1
311,3.233748362028575,1.1,105.0,50,0.5,100.0,0.1
312,3.2601015872834234,1.1,104.0,50,0.5,100.0,0.1
313,3.2670519411446564,1.1,105.0,50,0.5,100.0,0.1
314,3.2776806381140697,1.1,104.0,50,0.5,100.0,0.1
315,3.293512413235416,1.1,103.0,50,0.5,100.0,0.1
316,3.2966360987101266,1.1,104.0,50,0.5,100.0,0.1
317,3.2980657326557714,1.1,105.0,50,0.5,100.0,0.1
318,3.299984972021391,1.1,104.0,50,0.5,100.0,0.1
319,3.3217650500904585,1.1,103.0,50,0.5,100.0,0.1
320,3.3224864777428063,1.1,104.0,50,0.5,100.0,0.1
321,3.3247015603695766,1.1,103.0,50,0.5,100.0,0.1
322,3.3299495002882287,1.1,102.0,50,0.5,100.0,0.1
323,3.3310512153663243,1.1,103.0,50,0.5,100.0,0.1
324,3.336832744483767,1.1,104.0,50,0.5,100.0,0.1
325,3.3508335372228197,1.1,105.0,50,0.5,100.0,0.1
326,3.3637925502813153,1.1,104.0,50,0.5,100.0,0.1
327,3.4016141522992664,1.1,105.0,50,0.5,100.0,0.1
328,3.416506296628828,1.1,106.0,50,0.5,100.0,0.1
329,3.4271838758851194,1.1,107.0,50,0.5,100.0,0.1
330,3.4322412034570147,1.1,108.0,50,0.5,100.0,0.1
331,3.43347095665729,1.1,109.0,50,0.5,100.0,0.1
332,3.4343696134766892,1.1,110.0,50,0.5,100.0,0.1
333,3.436266664335579,1.1,109.0,50,0.5,100.0,0.1
334,3.456996936834718,1.1,110.0,50,0.5,100.0,0.1
335,3.4859868860076824,1.1,111.0,50,0.5,100.0,0.1
336,3.4865777467847967,1.1,110.0,50,0.5,100.0,0.1
337,3.51196043767616,1.1,111.0,50,0.5,100.0,0.1
338,3.5207499343925095,1.1,112.0,50,0.5,100.0,0.1
339,3.5213815153515635,1.1,113.0,50,0.5,100.0,0.1
340,3.5361996012805923,1.1,112.0,50,0.5,100.0,0.1
341,3.589418877155365,1.1,113.0,50,0.5,100.0,0.1
342,3.5896104729693055,1.1,114.0,50,0.5,100.0,0.1
343,3.5913204667687393,1.1,113.0,50,0.5,100.0,0.1
344,3.5985805598190375,1.1,114.0,50,0.5,100.0,0.1
345,3.602290845648766,1.1,115.0,50,0.5,100.0,0.1
346,3.606298243678407,1.1,116.0,50,0.5,100.0,0.1
347,3.609281108967038,1.1,117.0,50,0.5,100.0,0.1
348,3.6211968933260925,1.1,116.0,50,0.5,100.0,0.1
349,3.6373614673187444,1.1,115.0,50,0.5,100.0,0.1
350,3.6476771225202724,1.1,114.0,50,0.5,100.0,0.1
351,3.6520475565690202,1.1,115.0,50,0.5,100.0,0.1
352,3.652637016537774,1.1,114.0,50,0.5,100.0,0.1
353,3.654789331308361,1.1,115.0,50,0.5,100.0,0.1
354,3.667632882635627,1.1,114.0,50,0.5,100.0,0.1
355,3.686491373601437,1.1,115.0,50,0.5,100.0,0.1
356,3.691042529401815,1.1,116.0,50,0.5,100.0,0.1
357,3.6927265880080777,1.1,117.0,50,0.5,100.0,0.1
358,3.7073360713491397,1.1,116.0,50,0.5,100.0,0.1
359,3.7107195261956667,1.1,117.0,50,0.5,100.0,0.1
360,3.7313993262491656,1.1,116.0,50,0.5,100.0,0.1
361,3.7473044602661454,1.1,115.0,50,0.5,100.0,0.1
362,3.749357437267643,1.1,116.0,50,0.5,100.0,0.1
363,3.7559653884211515,1.1,117.0,50,0.5,100.0,0.1
364,3.757712865045788,1.1,118.0,50,0.5,100.0,0.1
365,3.7686395362366882,1.1,119.0,50,0.5,100.0,0.1
366,3.7721002625776,1.1,118.0,50,0.5,100.0,0.1
367,3.774391229340419,1.1,117.0,50,0.5,100.0,0.1
368,3.787072299726024,1.1,116.0,50,0.5,100.0,0.1
369,3.7929739183286184,1.1,117.0,50,0.5,100.0,0.1
370,3.807421932678109,1.1,116.0,50,0.5,100.0,0.1
371,3.8089722768356578,1.1,117.0,50,0.5,100.0,0.1
372,3.814403444224403,1.1,118.0,50,0.5,100.0,0.1
373,3.814977319655665,1.1,119.0,50,0.5,100.0,0.1
374,3.825092521941737,1.1,118.0,50,0.5,100.0,0.1
375,3.8446636082472905,1.1,119.0,50,0.5,100.0,0.1
376,3.847266989749221,1.1,120.0,50,0.5,100.0,0.1
377,3.8569494459691596,1.1,119.0,50,0.5,100.0,0.1
378,3.8574979628096497,1.1,120.0,50,0.5,100.0,0.1
379,3.8754562046632746,1.1,119.0,50,0.5,100.0,0.1
380,3.8837609977981042,1.1,118.0,50,0.5,100.0,0.1
381,3.9211721972636084,1.1,117.0,50,0.5,100.0,0.1
382,3.9233647738146655,1.1,116.0,50,0.5,100.0,0.1
383,3.924525367237877,1.1,115.0,50,0.5,100.0,0.1
384,3.926317414825197,1.1,116.0,50,0.5,100.0,0.1
385,3.929956216886132,1.1,115.0,50,0.5,100.0,0.1
386,4.0014728028924385,1.1,116.0,50,0.5,100.0,0.1
387,4.014282574052125,1.1,115.0,50,0.5,100.0,0.1
388,4.020081095619017,1.1,116.0,50,0.5,100.0,0.1
389,4.026579223537215,1.1,115.0,50,0.5,100.0,0.1
390,4.039919593003484,1.1,116.0,50,0.5,100.0,0.1
391,4.042586512684606,1.1,115.0,50,0.5,100.0,0.1
392,4.043150582834904,1.1,116.0,50,0.5,100.0,0.1
393,4.062153562187222,1.1,115.0,50,0.5,100.0,0.1
394,4.078262021152591,1.1,114.0,50,0.5,100.0,0.1
395,4.11402660069516,1.1,115.0,50,0.5,100.0,0.1
396,4.138219657808716,1.1,114.0,50,0.5,100.0,0.1
397,4.1389734643536835,1.1,113.0,50,0.5,100.0,0.1
398,4.140242838366191,1.1,112.0,50,0.5,100.0,0.1
399,4.145950926959847,1.1,111.0,50,0.5,100.0,0.1
400,4.162899641674393,1.1,112.0,50,0.5,100.0,0.1
401,4.1649927998191085,1.1,113.0,50,0.5,100.0,0.1
402,4.180029541253082,1.1,114.0,50,0.5,100.0,0.1
403,4.196986171147719,1.1,113.0,50,0.5,100.0,0.1
404,4.19756664941157,1.1,114.0,50,0.5,100.0,0.1
405,4.2016837055612735,1.1,115.0,50,0.5,100.0,0.1
406,4.205127463364074,1.1,114.0,50,0.5,100.0,0.1
407,4.233514750288005,1.1,115.0,50,0.5,100.0,0.1
408,4.241270021954137,1.1,114.0,50,0.5,100.0,0.1
409,4.262744307162081,1.1,115.0,50,0.5,100.0,0.1
410,4.2649967275425675,1.1,114.0,50,0.5,100.0,0.1
411,4.27373279812417,1.1,115.0,50,0.5,100.0,0.1
412,4.280894822921318,1.1,116.0,50,0.5,100.0,0.1
413,4.292787626666824,1.1,117.0,50,0.5,100.0,0.1
414,4.299623931921614,1.1,118.0,50,0.5,100.0,0.1
415,4.302856925443818,1.1,117.0,50,0.5,100.0,0.1
416,4.310363912268389,1.1,118.0,50,0.5,100.0,0.1
417,4.325476513964783,1.1,117.0,50,0.5,100.0,0.1
418,4.343541722065005,1.1,118.0,50,0.5,100.0,0.1
419,4.347661892032741,1.1,119.0,50,0.5,100.0,0.1
420,4.351147373121734,1.1,120.0,50,0.5,100.0,0.1
421,4.391044886491491,1.1,119.0,50,0.5,100.0,0.1
422,4.399214386835341,1.1,118.0,50,0.5,100.0,0.1
423,4.413322904076069,1.1,119.0,50,0.5,100.0,0.1
424,4.427713205700261,1.1,120.0,50,0.5,100.0,0.1
425,4.449945866866192,1.1,119.0,50,0.5,100.0,0.1
426,4.463014422464399,1.1,120.0,50,0.5,100.0,0.1
