ad,ka,ki,ks,pk,pk2
11.04284624134889,5.81,0.5,0.11,0.7962409282097364,0.17359329175705931
11.165661160387042,5.91,0.5,0.11,0.7989632948900035,0.17651565171375655
11.288750877122322,6.01,0.5,0.11,0.8016177464926552,0.17955170032391482
11.41194812414136,6.11,0.5,0.11,0.8042050898452194,0.1824625275545314
11.50898405455713,6.21,0.5,0.11,0.8063060379385785,0.18549058068546329
11.74114822666838,6.31,0.5,0.11,0.8087150916496768,0.18851703592406113
11.85184331072431,6.41,0.5,0.11,0.8113131199161546,0.19147021652135612
11.965939986911206,6.51,0.5,0.11,0.8137823707546833,0.19440070045718538
12.097071867161128,6.61,0.5,0.11,0.8160894563719436,0.1973150458053333
12.220236970115408,6.71,0.5,0.11,0.8183391432722628,0.2001886799431443
12.343642268455818,6.81,0.5,0.11,0.8205342187177729,0.20302715124322557
12.467260304615273,6.91,0.5,0.11,0.8226769357569413,0.20582649440185977
12.591057830732574,7.01,0.5,0.11,0.8247694465970465,0.20860509646554312
12.715053670578163,7.11,0.5,0.11,0.8268133542267788,0.2115241597064351
12.839179736349235,7.21,0.5,0.11,0.8288108670650842,0.21433531099779657
12.932501096984181,7.31,0.5,0.11,0.830763784891365,0.21709807513360133
13.05649181982495,7.41,0.5,0.11,0.8326735054113187,0.21987662393780127
13.180546188019957,7.51,0.5,0.11,0.8345416928543891,0.22251898062759434
13.304671769459583,7.61,0.5,0.11,0.8363696004228083,0.2252878756934349
13.428864193989806,7.71,0.5,0.11,0.8381585269736885,0.22799332888834
13.553107826167327,7.81,0.5,0.11,0.8399097992995948,0.2306650264302255
13.677398257893175,7.91,0.5,0.11,0.8416246010242542,0.2333734337860314
13.801733973734212,8.01,0.5,0.11,0.8433040466577623,0.23600705870352995
13.891734989472676,8.11,0.5,0.11,0.8450983493558796,0.23863464736504328
14.008016227875379,8.21,0.5,0.11,0.8467111930571425,0.241235007619649
14.124956729958356,8.31,0.5,0.11,0.8482792110372341,0.24371339941332454
14.242425404856693,8.41,0.5,0.11,0.8498056326413286,0.2463006693371423
14.3603306658672,8.51,0.5,0.11,0.8512930062047251,0.24886630064500403
14.483081458805678,8.61,0.5,0.11,0.8527693459084242,0.2514146478915758
14.60680627653993,8.71,0.5,0.11,0.8542218730230752,0.25394479585195173
14.730645437944446,8.81,0.5,0.11,0.8556471495323729,0.25646024145644913
14.85458063497688,8.91,0.5,0.11,0.8570458724487632,0.2589509027502844
14.97859939329143,9.01,0.5,0.11,0.85841873314533,0.2614186150236605
15.102700440213486,9.11,0.5,0.11,0.8597664510797924,0.2638621662534652
15.207842053430296,9.21,0.5,0.11,0.8610899327006795,0.266278343894037
15.331973586799101,9.31,0.5,0.11,0.8623894632181217,0.26863015300845505
15.456150841058143,9.41,0.5,0.11,0.8636656864433871,0.27099471439712863
15.580368880619599,9.51,0.5,0.11,0.8649191951584909,0.2733395333622746
15.704621757692735,9.61,0.5,0.11,0.8661505543938256,0.2756649657643353
15.82890737230604,9.71,0.5,0.11,0.8673603326693428,0.27797135897407943
15.953226807535668,9.81,0.5,0.11,0.8685490976264081,0.28027891496344287
16.077571525240074,9.91,0.5,0.11,0.869717340176611,0.2825892978607332
16.20194491264481,10.01,0.5,0.11,0.8708656048701993,0.2848802759816085
16.32634761395091,10.11,0.5,0.11,0.8719944018713147,0.2871521336799755
16.45076914111781,10.21,0.5,0.11,0.8731041598268671,0.2894051308611923
16.575210454067122,10.31,0.5,0.11,0.8741953588160796,0.29162224538663795
16.699670054094824,10.41,0.5,0.11,0.8752684494475931,0.2939035213288076
16.82414873918331,10.51,0.5,0.11,0.8763238803375758,0.29608948645368716
16.93197220575103,10.61,0.5,0.11,0.8772042811115842,0.2982078408396321
17.051657742104503,10.71,0.5,0.11,0.8781729934138308,0.30041704814112113
17.171727510188386,10.81,0.5,0.11,0.8791239113077981,0.3025516977943536
17.437599382683384,10.91,0.5,0.11,0.8801052840293758,0.30466936558312363
17.553473615211292,11.01,0.5,0.11,0.8811464422176759,0.30677039207217727
17.66983156247912,11.11,0.5,0.11,0.882162414423292,0.3088550277267771
17.75352703891586,11.21,0.5,0.11,0.8831507386799232,0.310923163888196
17.877653503140387,11.31,0.5,0.11,0.8840868857628016,0.3129706510367516
18.001979782101653,11.41,0.5,0.11,0.8850073520433249,0.3149998096885469
18.126379702347876,11.51,0.5,0.11,0.8859132870074985,0.31701355283590443
18.250844231538867,11.61,0.5,0.11,0.886805089810796,0.31901236687565265
18.375376364529277,11.71,0.5,0.11,0.8876830762452865,0.32099647340368015
18.499968336588267,11.81,0.5,0.11,0.8885476099958477,0.3229905840860198
18.62469402675317,11.91,0.5,0.11,0.8893986157599298,0.32496880816131574
18.749454803273455,12.01,0.5,0.11,0.890236919650192,0.3269306181464382
18.874250278232346,12.11,0.5,0.11,0.8910628036021248,0.32887641320218797
18.99907510788101,12.21,0.5,0.11,0.8918765651958633,0.33080650012527624
19.12392452669946,12.31,0.5,0.11,0.8926784892358639,0.33272326633846466
19.24880462090107,12.41,0.5,0.11,0.8934688007643631,0.33463326963554396
19.373710613381316,12.51,0.5,0.11,0.8942477691296635,0.3365266504592914
19.49863490889224,12.61,0.5,0.11,0.8950156680160594,0.3384038042369936
19.623581018250313,12.71,0.5,0.11,0.8957727126114041,0.340265079426037
19.7485456288839,12.81,0.5,0.11,0.8965191412661814,0.3421282560322381
19.87353062184134,12.91,0.5,0.11,0.8972551664208213,0.3439538872453196
19.99853839360893,13.01,0.5,0.11,0.8979809906975232,0.3457653518289546
20.123556579009872,13.11,0.5,0.11,0.8986968723298343,0.34756282822247003
20.248594518506756,13.21,0.5,0.11,0.8994029736815378,0.3493464943427244
20.373645122858754,13.31,0.5,0.11,0.900099518538926,0.3511165206459185
20.49870636176723,13.41,0.5,0.11,0.9007867042826422,0.3528730711844541
20.623777228779833,13.51,0.5,0.11,0.9014647190562827,0.35461630752102274
20.748857068616314,13.61,0.5,0.11,0.9021337445867367,0.35634638707487093
20.87394678540515,13.71,0.5,0.11,0.9027939521966915,0.35806346235011755
20.999040806850648,13.81,0.5,0.11,0.903445532034473,0.3597676871650323
21.0954201220005,13.91,0.5,0.11,0.9041642180531668,0.36146282639178007
21.214592658997937,14.01,0.5,0.11,0.9048059872521589,0.36314280648431596
21.334131925113233,14.11,0.5,0.11,0.9054363137653338,0.3648103681959379
21.453978178422016,14.21,0.5,0.11,0.9060558400137148,0.3664656412897171
21.55240083709508,14.31,0.5,0.11,0.9066650957553278,0.36805928215244754
21.673293172036864,14.41,0.5,0.11,0.9072645360341689,0.36967725638831833
21.794371030201926,14.51,0.5,0.11,0.9078545556911005,0.37137649908720183
21.915608976097545,14.61,0.5,0.11,0.9084354933490244,0.372915616432034
22.03699231738452,14.71,0.5,0.11,0.9090076574154633,0.3745068382962302
22.159886322107486,14.81,0.5,0.11,0.9095752245117112,0.3761343611513603
22.284172598252912,14.91,0.5,0.11,0.9101392995153764,0.37774155179223295
22.408492940845736,15.01,0.5,0.11,0.9106965733785467,0.3792587771221123
22.53284721729131,15.11,0.5,0.11,0.9112471742965527,0.3807776525760569
22.657232178231812,15.21,0.5,0.11,0.9117912177899644,0.382376857152076
22.781637098567593,15.31,0.5,0.11,0.9123287936900645,0.38393687448497804
22.906126490822185,15.41,0.5,0.11,0.9128602100394914,0.38539419334397723
23.030648347915715,15.51,0.5,0.11,0.9133854294649116,0.3869022031521977
23.15518739549992,15.61,0.5,0.11,0.9139045176591654,0.3884631615496242
23.279870693866066,15.71,0.5,0.11,0.9144179613596773,0.3899131379754366
23.40456260236818,15.81,0.5,0.11,0.9149254604751509,0.3913978636705083
23.52926513004919,15.91,0.5,0.11,0.9154271230116171,0.39289799552757565
23.653977945554004,16.01,0.5,0.11,0.9159230477337414,0.394319572333907
23.77870443816286,16.11,0.5,0.11,0.9164133418140303,0.39577100152901745
23.903436426759818,16.21,0.5,0.11,0.9168980766565831,0.3972117557518731
24.02817859877949,16.31,0.5,0.11,0.9173773589092964,0.3986419703492745
24.152928087074674,16.41,0.5,0.11,0.917851271465596,0.40006182877357366
24.277688830172714,16.51,0.5,0.11,0.9183199147182167,0.4014714867036278
