ad,ka,ki,ks,pk,pk2
11453.030946274017,0.01,0.01,0.01,0.01086010572564188,0.010838460801199386
8250.368299967142,0.01,0.01236311310084662,0.01,0.010858152510627012,0.01083164389172686
6128.147584128305,0.01,0.015284656554432539,0.01,0.010855730723643636,0.010823181211191316
4648.075357103908,0.01,0.018896593769004606,0.01,0.010852724474388861,0.010812584221128678
3578.803339606414,0.01,0.023362072598695743,0.01,0.010848988071153769,0.010799899244871031
4650.97655867497,0.01,0.02888279458078653,0.01,0.01084479499229966,0.0107835764874005
3153.2511414313985,0.01,0.03570812560707837,0.01,0.010840587465475476,0.010765150559997244
2257.840368508098,0.01,0.044146359549954745,0.01,0.01083532362395549,0.010741773576976704
1979.4504387882946,0.01,0.05457864361067307,0.01,0.010828565554466266,0.010712175518861161
1390.3052527795091,0.01,0.06747619438495508,0.01,0.010819686850075018,0.010678046991627292
1840.3383614816507,0.01,0.08342158227959118,0.01,0.010808276746907602,0.010634919682493986
1088.5493911686665,0.01,0.10313504567741678,0.01,0.01079908688293941,0.010581038085059606
731.0621448727048,0.01,0.1275070234370886,0.01,0.010786382766736519,0.010519274590437019
530.4717812726185,0.01,0.15763837519050272,0.01,0.010768797433966628,0.010441757579111415
546.1955236050359,0.01,0.1948901061513879,0.01,0.01074684958382889,0.010343201836644658
395.73428236677864,0.01,0.2409448424585613,0.01,0.010727830184782865,0.010232183786646778
296.5781999989281,0.01,0.29788283383808645,0.01,0.010703572507311172,0.010091341042132189
219.90463559282034,0.01,0.3682759165540963,0.01,0.010671432100158206,0.00992417756804985
242.37423132384342,0.01,0.45530368086762457,0.01,0.010629130611752441,0.00972468677900342
199.1241136966442,0.01,0.5,0.01,0.010616713900166327,0.009624818771058733
161.18146928515364,0.01,0.5628970901798218,0.01,0.010596066704421755,0.009477280806065825
118.4864213434146,0.01,0.6959160390030598,0.01,0.010544679933295517,0.00919893429402594
92.57159624577928,0.01,0.8603688698888016,0.01,0.010480291548899876,0.008858077996055088
85.62749881179766,0.01,1.0636837646882844,0.01,0.010420966525961809,0.00845351860392697
61.22218436761435,0.01,1.3150442686375585,0.01,0.010351415255509316,0.007988650657181986
57.4775887526311,0.01,1.6258041025786263,0.01,0.010259549026809636,0.007447819855419776
43.37027063754561,0.01,2.01,0.01,0.010173336067502474,0.0068423936067301475
1867.177302436524,0.05,0.01,0.01,0.05172625263923866,0.05126034017981883
2413.2275492950403,0.05,0.01236311310084662,0.01,0.05169274500310114,0.05111419894183319
1642.1127190044892,0.05,0.015284656554432539,0.01,0.05165832179203329,0.05094005405073393
1175.6672096517698,0.05,0.018896593769004606,0.01,0.051615609633242736,0.05073299427468265
869.3828637313403,0.05,0.023362072598695743,0.01,0.05156246207914654,0.050476924473989715
657.3046247544371,0.05,0.02888279458078653,0.01,0.0514961222786822,0.05015985357914392
504.9999227957078,0.05,0.03570812560707837,0.01,0.051413064767849806,0.049767023713896456
392.6826923937713,0.05,0.044146359549954745,0.01,0.05130881274497032,0.049292722839312665
385.33591774762067,0.05,0.05457864361067307,0.01,0.05121709323312799,0.04874100873364906
286.5828638308127,0.05,0.06747619438495508,0.01,0.051102521173973584,0.04805682343077959
218.0924742819188,0.05,0.08342158227959118,0.01,0.05095632991104345,0.04721508893049461
168.68403263846054,0.05,0.10313504567741678,0.01,0.0507698159970895,0.04619868176147036
157.32285420784862,0.05,0.1275070234370886,0.01,0.050587880438569224,0.04502302345141579
117.51711144558872,0.05,0.15763837519050272,0.01,0.05035573746126336,0.04359524340838007
90.0774751249437,0.05,0.1948901061513879,0.01,0.05005253167975983,0.04194964616175158
82.72309219302005,0.05,0.2409448424585613,0.01,0.04974982535526037,0.03998169729103021
62.160852615029185,0.05,0.29788283383808645,0.01,0.049433214660256235,0.03768431994877927
51.88147972198597,0.05,0.3682759165540963,0.01,0.048942862322589854,0.03501462910544883
39.22616457801516,0.05,0.45530368086762457,0.01,0.0485657973200342,0.03208396206245295
35.00549900559307,0.05,0.5,0.01,0.04835061267018023,0.030641392256551478
30.442771792656423,0.05,0.5628970901798218,0.01,0.04803395557555164,0.02880155499291202
24.779724081472352,0.05,0.6959160390030598,0.01,0.04732351007829077,0.02519074785491836
20.23626414854356,0.05,0.8603688698888016,0.01,0.04678802636400769,0.021336427178833026
17.53075139726334,0.05,1.0636837646882844,0.01,0.04591222406264859,0.017484636677053397
13.479452448900973,0.05,1.3150442686375585,0.01,0.04526671685548067,0.013659146413807968
11.589736339115737,0.05,1.6258041025786263,0.01,0.044228108938657036,0.010120981010733013
8.897958399400947,0.05,2.01,0.01,0.04342541437705975,0.007016027635970865
1321.5382038680307,0.1,0.01,0.01,0.09778610057616353,0.09616869339152141
950.9521119197246,0.1,0.01236311310084662,0.01,0.0976955327336462,0.09568254460056638
707.3175700210801,0.1,0.015284656554432539,0.01,0.09758190037084759,0.09512544120024802
538.0809395590143,0.1,0.018896593769004606,0.01,0.09743929918946467,0.09443594159505177
527.9277810306647,0.1,0.023362072598695743,0.01,0.09725857352621776,0.09358427505850447
376.82756809800526,0.1,0.02888279458078653,0.01,0.09709906924356779,0.09254292824697817
281.2138316998063,0.1,0.03570812560707837,0.01,0.09688485824296127,0.09125352305665825
215.16035997208706,0.1,0.044146359549954745,0.01,0.09660072712672968,0.08975447449935084
198.1205427537715,0.1,0.05457864361067307,0.01,0.09627557626053489,0.08795196750489188
149.95664652989865,0.1,0.06747619438495508,0.01,0.0959662519943139,0.08579407997332636
115.39163958204317,0.1,0.08342158227959118,0.01,0.09556446785305574,0.0831751125859358
89.96937053192742,0.1,0.10313504567741678,0.01,0.09503926707712836,0.08008158972888262
83.34792795515722,0.1,0.1275070234370886,0.01,0.09450900775079898,0.07650250844357376
60.79456368995565,0.1,0.15763837519050272,0.01,0.0938840816850624,0.07226950396430862
53.202220050256095,0.1,0.1948901061513879,0.01,0.09306595904545763,0.06743943485525153
40.72467984814708,0.1,0.2409448424585613,0.01,0.09235592382458566,0.06192510823240346
31.737212415791454,0.1,0.29788283383808645,0.01,0.09140633143148034,0.05577587837445143
28.009668443989003,0.1,0.3682759165540963,0.01,0.0902920486358403,0.0489699095748588
21.059875905568635,0.1,0.45530368086762457,0.01,0.08915074617281776,0.04195219390030438
18.94051212957083,0.1,0.5,0.01,0.08851005649635471,0.038725465680114486
16.609254883541706,0.1,0.5628970901798218,0.01,0.08760088116591416,0.03461045387179312
14.416922726874704,0.1,0.6959160390030598,0.01,0.08626239023459517,0.027331012710496858
11.378430017401335,0.1,0.8603688698888016,0.01,0.08477169310642747,0.0204622611957132
9.098889151333836,0.1,1.0636837646882844,0.01,0.08298692483523265,0.014338473643705189
7.269499378907239,0.1,1.3150442686375585,0.01,0.0810851781095658,0.00931899678524386
5.924854940891303,0.1,1.6258041025786263,0.01,0.0786876012267969,0.005482105059769641
4.809373386554684,0.1,2.01,0.01,0.07671711466144762,0.002856245539817118
479.0402119840162,0.25,0.01,0.01,0.21060155959867627,0.2038874827094029
441.0627924482937,0.25,0.01236311310084662,0.01,0.21027304997779975,0.20205127623390023
330.9402037907093,0.25,0.015284656554432539,0.01,0.2099544367156733,0.19982193858140096
268.63337481940556,0.25,0.018896593769004606,0.01,0.2095130859868038,0.19707420891662136
207.95837491582407,0.25,0.023362072598695743,0.01,0.20893277970853033,0.1936914340387105
192.17619757596785,0.25,0.02888279458078653,0.01,0.20833286522150524,0.18984168854088518
139.1280470770742,0.25,0.03570812560707837,0.01,0.207715609209925,0.18505264251951112
107.58879023781272,0.25,0.044146359549954745,0.01,0.20677264898589368,0.17938340859815724
93.5737735306414,0.25,0.05457864361067307,0.01,0.20588814332472088,0.17264799975192285
71.91061771576703,0.25,0.06747619438495508,0.01,0.20485433833507602,0.16473242884497288
58.08424612631787,0.25,0.08342158227959118,0.01,0.20340616014098423,0.15551577791091473
51.46504374646104,0.25,0.10313504567741678,0.01,0.20195642017167248,0.14473215821979382
38.61649361931444,0.25,0.1275070234370886,0.01,0.20045275108500266,0.13285352869249478
30.25956255624886,0.25,0.15763837519050272,0.01,0.19824999675974891,0.11945770346834682
25.775915751278887,0.25,0.1948901061513879,0.01,0.19631564576339763,0.10489140469377604
19.88731163588803,0.25,0.2409448424585613,0.01,0.19385041700719693,0.08919521896251775
17.037188896685304,0.25,0.29788283383808645,0.01,0.19065656510750253,0.0735192610789249
13.49183545891514,0.25,0.3682759165540963,0.01,0.1882328136976702,0.057807880391376874
10.589120149493528,0.25,0.45530368086762457,0.01,0.18417230983889302,0.04330952446664463
10.235294535480945,0.25,0.5,0.01,0.18286929605375493,0.037243295638097605
8.897754814739585,0.25,0.5628970901798218,0.01,0.18116308799795947,0.03031827715990519
7.1105320851556915,0.25,0.6959160390030598,0.01,0.17710529785326495,0.019587691155288228
6.005315550070593,0.25,0.8603688698888016,0.01,0.17187396839547578,0.011592765940287414
4.781920221838481,0.25,1.0636837646882844,0.01,0.16806414866062486,0.006110218555129149
3.8454396091296497,0.25,1.3150442686375585,0.01,0.1629482583429449,0.002797843566562637
3.135891999515421,0.25,1.6258041025786263,0.01,0.15689871412430348,0.0011156982140329424
2.703722915207076,0.25,2.01,0.01,0.15149171386543864,0.00036786282360267716
373.84858850503923,0.5,0.01,0.01,0.3439654402132268,0.3287592251899448
300.28718361956425,0.5,0.01236311310084662,0.01,0.34349619240690416,0.324635815506582
225.7857632220493,0.5,0.015284656554432539,0.01,0.34279988627775143,0.31981950496237516
199.21285300428138,0.5,0.018896593769004606,0.01,0.34188128143212215,0.3138221344959059
151.47802836319056,0.5,0.023362072598695743,0.01,0.34110167358744464,0.30679765945222476
118.2203517037584,0.5,0.02888279458078653,0.01,0.33998064933171596,0.2982311370773762
93.44767685880348,0.5,0.03570812560707837,0.01,0.3384567532375463,0.2879481445879679
82.56517390665552,0.5,0.044146359549954745,0.01,0.3372033588467344,0.27608479085605975
63.16159373613773,0.5,0.05457864361067307,0.01,0.33543849932388053,0.2620854146777309
54.43677057043477,0.5,0.06747619438495508,0.01,0.33315285095011565,0.24572559947839184
42.07715253830069,0.5,0.08342158227959118,0.01,0.3312088296190407,0.22711840958753227
33.09383015382484,0.5,0.10313504567741678,0.01,0.32842011942679833,0.2061011611015596
28.084906391823274,0.5,0.1275070234370886,0.01,0.32506286006257695,0.183292541858303
22.01349972908672,0.5,0.15763837519050272,0.01,0.32211731756037465,0.15861256752805322
17.643051839192943,0.5,0.1948901061513879,0.01,0.3176361082069325,0.13282706869928876
14.897908244972891,0.5,0.2409448424585613,0.01,0.3136602782526627,0.10704323341947401
11.739855892744238,0.5,0.29788283383808645,0.01,0.3088896447395642,0.08224228121370827
9.852180593950798,0.5,0.3682759165540963,0.01,0.302651362608369,0.05991703526251183
7.778638078192842,0.5,0.45530368086762457,0.01,0.29760881681506784,0.04034399952043966
7.045014920495361,0.5,0.5,0.01,0.29458635533348543,0.03310292938681289
6.687911403676976,0.5,0.5628970901798218,0.01,0.28949003420444785,0.025030497926339733
5.321072979921409,0.5,0.6959160390030598,0.01,0.28382491636008517,0.014139169802957258
4.302538838905797,0.5,0.8603688698888016,0.01,0.27613798580097876,0.007139146647270772
3.4578474941308706,0.5,1.0636837646882844,0.01,0.2669351496071765,0.0031448284955442455
2.961242519106529,0.5,1.3150442686375585,0.01,0.25813597044121483,0.0011888117422955411
2.4469505213361074,0.5,1.6258041025786263,0.01,0.2500745023356575,0.0003882947950535247
2.058540601142088,0.5,2.01,0.01,0.24056133707925817,0.00010685250275020988
306.6201982363107,1.0,0.01,0.01,0.5070156438690826,0.4812182121502741
241.02381668336528,1.0,0.01236311310084662,0.01,0.5062998355205681,0.47461591939748615
194.75394751709507,1.0,0.015284656554432539,0.01,0.5053302636298986,0.46666712477095124
168.39530282399264,1.0,0.018896593769004606,0.01,0.5041659108613489,0.4567831848966725
131.47962544675894,1.0,0.023362072598695743,0.01,0.5030833775334624,0.4453644813302196
102.28550516367393,1.0,0.02888279458078653,0.01,0.5015010212253848,0.4314220632433906
86.62380429193752,1.0,0.03570812560707837,0.01,0.4997158174492701,0.4150755462786623
68.358276182248,1.0,0.044146359549954745,0.01,0.4979073864064946,0.3957521436130278
54.469561481551445,1.0,0.05457864361067307,0.01,0.49548943206952056,0.3729184835478359
44.087741149077004,1.0,0.06747619438495508,0.01,0.49235794092817076,0.347063968014805
37.315860753698544,1.0,0.08342158227959118,0.01,0.4894953529248919,0.3179001364323252
29.111526144262402,1.0,0.10313504567741678,0.01,0.4858375071795542,0.2852933423680841
24.58581023613854,1.0,0.1275070234370886,0.01,0.4811010465576506,0.24982830127914352
19.513316807141553,1.0,0.15763837519050272,0.01,0.47698551634961484,0.21217376411072683
15.60880276083549,1.0,0.1948901061513879,0.01,0.4715170090156415,0.1740785538601277
12.551656064607219,1.0,0.2409448424585613,0.01,0.4644320630270736,0.13688659815213247
10.500799309669892,1.0,0.29788283383808645,0.01,0.4582466813444187,0.10214106614638223
8.433784446417693,1.0,0.3682759165540963,0.01,0.4500173489701715,0.07151462430506238
7.091848953759688,1.0,0.45530368086762457,0.01,0.44157930015638225,0.04659516868806125
6.434603349536184,1.0,0.5,0.01,0.4380387670923179,0.03753801717972971
5.699091048273281,1.0,0.5628970901798218,0.01,0.4326677907567909,0.02781364751754057
4.7798724850186645,1.0,0.6959160390030598,0.01,0.4209973701307524,0.014990459892456608
3.852878320628831,1.0,0.8603688698888016,0.01,0.41089819837479796,0.007188545175977106
3.2413387542047376,1.0,1.0636837646882844,0.01,0.39912196884109913,0.0030448359052940165
2.682302626935554,1.0,1.3150442686375585,0.01,0.386065936273146,0.0011259628107740975
2.265992320609974,1.0,1.6258041025786263,0.01,0.37213599768926875,0.00036074921242044435
1.9178552949831502,1.0,2.01,0.01,0.35721276059571,0.0001004010402103138
305.5996885197779,1.01,0.01,0.01,0.5094397533197678,0.4835270950679687
240.60014418165332,1.01,0.01236311310084662,0.01,0.5087139072055891,0.4768696042856041
194.45332358285975,1.01,0.015284656554432539,0.01,0.5077351518227384,0.46887711223067374
167.85100357425497,1.01,0.018896593769004606,0.01,0.5065958537317997,0.4589992761268622
131.2301705242225,1.01,0.023362072598695743,0.01,0.505499068540091,0.44744879472738486
102.1188404832714,1.01,0.02888279458078653,0.01,0.5038864159686092,0.43355046013454795
86.4008926477532,1.01,0.03570812560707837,0.01,0.5021471652385417,0.4170556290632711
68.26467876099005,1.01,0.044146359549954745,0.01,0.5003117866711639,0.39758503068601936
54.42123621119252,1.01,0.05457864361067307,0.01,0.49787286188414287,0.37481677475088093
44.05130297334933,1.01,0.06747619438495508,0.01,0.49471833882545924,0.3487032867300827
37.26954108506638,1.01,0.08342158227959118,0.01,0.4918959041118708,0.31937624793208047
29.07799630295936,1.01,0.10313504567741678,0.01,0.4881788985642875,0.28659682424351196
24.545884389012983,1.01,0.1275070234370886,0.01,0.4835235515870946,0.25103903349929163
19.491597164045057,1.01,0.15763837519050272,0.01,0.47935454228042185,0.2132686936371592
15.599177286761924,1.01,0.1948901061513879,0.01,0.4738328679950871,0.17474737784967476
